0,Feature,County,Latitude,Longitude
992,Saint George School,Cook,41.8355888,-87.6494963
993,Saint Georges School,Cook,41.7214241,-87.5361561
994,Saint Gerald School,Cook,41.7225328,-87.759775
995,Saint Gerard-Majella School,Cook,41.596423,-87.7042147
996,Saint Gertrude School,Cook,41.9328084,-87.8661734
997,Saint Giles School,Cook,41.9044759,-87.7922811
998,Saint Gregory High School,Cook,41.9833651,-87.6714456
999,Saint Helens School,Cook,41.8989213,-87.6856105
1000,Saint Hilary School,Cook,41.9837503,-87.6986455
1001,Saint Hubert School,Cook,42.0400274,-88.086184
1002,Saint Hughs School,Cook,41.8128096,-87.8206129
1003,Saint Hyacinth School,Cook,41.9333652,-87.718946
1004,Saint Ignatius High School,Cook,41.8675329,-87.653664
1005,Saint Irenaeus School,Cook,41.4797568,-87.681989
1006,Saint Isaac Jogues School,Cook,42.0541956,-87.8283975
1007,Saint James Catholic Cemetery,Cook,41.4889162,-87.5761471
1008,Saint James at Sag Bridge Catholic Church,Cook,41.6986426,-87.9325578
1009,Saint James School (historical),Cook,41.4836463,-87.5586521
1010,Saint James School,Cook,41.8847533,-87.8411711
1011,Saint James School,Cook,42.0924841,-87.9810592
1012,Saint Jane de Chantal School,Cook,41.7978101,-87.7731108
1013,Saint Joachims School,Cook,41.7300344,-87.6064366
1014,Saint John Bosco School,Cook,41.9216982,-87.7764477
1015,Saint John Fisher School,Cook,41.7072558,-87.6894944
1016,Saint John School,Cook,41.6033679,-87.6347681
1017,Saint John School,Cook,41.800589,-87.6567179
1018,Saint John School,Cook,41.9600316,-87.7517257
1019,Saint John Brebeuf School,Cook,42.0311372,-87.8053511
1020,Saint Johns Cemetery,Cook,41.7658572,-87.866996
1021,Saint Johns Cemetery,Cook,42.087757,-87.8642589
1022,Saint Johns Church,Cook,42.0794711,-88.0806294
1023,Saint Johns School,Cook,41.5564231,-87.7189365
1024,Saint Johns School,Cook,41.5630909,-87.5292084
1025,Saint Johns School,Cook,41.797809,-87.8972816
1026,Saint Johns School,Cook,41.8805871,-87.8089477
1027,Saint John Vianney School,Cook,41.9086864,-87.9042672
1028,Saint Johns School,Cook,41.9939169,-88.109239
1029,Saint John School,Cook,42.0444726,-87.9481241
1030,Saint Johns School,Cook,42.0986384,-87.8820117
1031,Saint Joseph Catholic Cemetery and Mausoleums,Cook,41.9353278,-87.8416807
1032,Saint Joseph Catholic Cemetery,Cook,42.0798418,-87.7219032
1033,Saint Josephs Hospital (historical),Cook,41.9339213,-87.6372763
1034,Saint Josephs School,Cook,41.5630901,-87.665046
1035,Saint Jude the Apostle School (historical),Cook,41.614757,-87.596156
1036,Saint Juliana School,Cook,42.0119083,-87.8117299
1037,Benedict the African School,Cook,41.7655891,-87.6694951
1038,Saint Kevins School,Cook,41.7044794,-87.5589344
1039,Saint Kieran School,Cook,41.5361459,-87.6322666
1040,Saint Ladislaus School,Cook,41.941976,-87.7603366
1041,Saint Lambert School,Cook,42.0294749,-87.7314489
1042,Saint Laurence High School,Cook,41.7539215,-87.7600536
1043,Saint Lawrence School,Cook,41.7639233,-87.591159
1044,Saint Mary Perpetual Help High School,Cook,41.8355887,-87.6528298
1045,Saint Mary High School,Cook,41.868366,-87.6767205
1046,Saint Mary School,Cook,41.7758661,-87.7344977
1047,Saint Mary School,Cook,41.8036443,-87.675052
1048,Saint Mary School,Cook,41.8600318,-87.7917243
1049,Saint Mary School,Cook,41.9578091,-87.7778377
1050,Saint Mary Catholic Cemetery and Mausoleums,Cook,41.7316922,-87.7164342
1051,Saint Marys Cemetery,Cook,42.0724163,-87.8940207
1052,Saint Marys School,Cook,41.6458679,-87.6136572
1053,Saint Marys School,Cook,41.8297539,-87.8175576
1054,Saint Margaret Mary School,Cook,42.0146383,-87.688128
1055,Saint Marys Seminary,Cook,41.6800312,-87.9667252
1056,Saint Mathews School,Cook,41.8861435,-87.7031108
1057,Saint Matthew Lutheran School,Cook,42.0475291,-87.8331198
1058,Saint Matthew Evangelical Lutheran Cemetery,Cook,41.656967,-88.0119952
1059,Saint Matthias School,Cook,41.9706896,-87.6880653
1060,Saint Maurice School,Cook,41.827533,-87.6767194
1061,Saint Meland School,Cook,41.8775322,-87.732556
1062,Saint Mels High School (historical),Cook,41.8811433,-87.7325561
1063,Saint Michael Central High School,Cook,41.9122548,-87.6403314
1064,Saint Michael High School,Cook,41.7461461,-87.5472681
1065,Saint Mihiel Reservation,Cook,41.5869782,-87.7539383
1066,Saint Monica Academy,Cook,41.9741791,-87.8043211
1067,Saint Nicholas Ukrainian Catholic Cemetery,Cook,41.9873836,-87.8497963
1068,Saint Nicholas School,Cook,41.6878122,-87.6239363
1069,Saint Nicholas School,Cook,41.8969768,-87.6825548
1070,Saint Nicolas School,Cook,41.7800329,-87.7167195
1071,Saint Norbert School,Cook,42.127032,-87.8252996
1072,Saint Pancratius School,Cook,41.8205884,-87.6981088
1073,Saint Pascal School,Cook,41.9524827,-87.7808769
1074,Saint Patricia School,Cook,41.72781,-87.8336664
1075,Saint Patrick Academy,Cook,42.0105852,-87.8889543
1076,Saint Patrick High School,Cook,41.9389204,-87.7750592
1077,Saint Patrick School,Cook,41.8794772,-87.6442196
1078,Saint Patricks School,Cook,41.7222572,-87.5506012
1079,Saint Pauls Evangelical Lutheran Cemetery,Cook,41.5286379,-87.6700397
1080,Saint Paul Lutheran Cemetery,Cook,42.0682191,-87.9413129
1081,Saint Paul School,Cook,41.644479,-87.6156018
1082,Lutheran Unity School,Cook,41.982759,-87.8241636
1083,Saint Paul Lutheran School,Cook,42.0650143,-87.9315853
1084,Saint Pauls School,Cook,41.5139237,-87.6567114
1085,Saint Pauls School,Cook,41.8236426,-87.8481141
1086,Saint Pauls School,Cook,41.8833647,-87.8103367
1087,Saint Pauls School,Cook,41.8961428,-87.7706135
1088,Saint Paul of the Cross School,Cook,42.009044,-87.827075
1089,Saint Pauls Woods,Cook,42.0341966,-87.7892289
1090,Saint Peters Lutheran School,Cook,42.0289165,-88.0747945
1091,Saint Raymond School,Cook,42.0603262,-87.941289
1092,Saint Rene School,Cook,41.7764211,-87.7939442
1093,Saint Richard School,Cook,41.8014215,-87.7339429
1094,Saint Rita High School,Cook,41.7789222,-87.6819959
1095,Saint Rita School,Cook,41.7805888,-87.691163
1096,Saint Sabina School,Cook,41.752256,-87.654772
1097,Saint Salomeas School,Cook,41.6794788,-87.6181026
1098,Saint Scholastica High School,Cook,42.01642,-87.6853358
1099,Saint Sebastian Elementary School,Cook,41.9364212,-87.649499
1100,Saint Simeon School,Cook,41.8844752,-87.876728
1101,Saint Simon School,Cook,41.800033,-87.6933858
1102,Saint Stanislaus School,Cook,41.9230873,-87.7606139
1103,Saint Stephens School,Cook,42.019196,-87.8922879
1104,Saint Susanna School,Cook,41.6180899,-87.6631028
1105,Saint Sylester School,Cook,41.9203099,-87.7031117
1106,Saint Symphorosa School,Cook,41.780588,-87.7714436
1107,Saint Tarcissus Elementary School,Cook,41.9867815,-87.7797513
1108,Saint Thecla School,Cook,41.9957207,-87.7965977
1109,Saint Theresa Convent,Cook,41.9175325,-87.6547765
1110,Saint Theresa School,Cook,42.1180817,-88.0411848
1111,Saint Thomas More School,Cook,41.7453112,-87.6928288
1112,Saint Thomas the Apostle Grade School,Cook,41.7961451,-87.5956045
1113,Saint Thomas School,Cook,41.8819764,-87.7528347
1114,Saint Turibius School,Cook,41.7900328,-87.7264423
1115,Salem Cemetery,Cook,42.0871202,-88.0435591
1116,Salem School,Cook,41.5561457,-87.6561567
1117,Salt Creek Elementary School,Cook,42.0030842,-87.9997915
1118,Sandburg Elementary School,Cook,41.6261454,-87.6522692
1119,Sandridge Elementary School,Cook,41.5180909,-87.5447635
1120,Sauganash,Cook,41.9900315,-87.7422816
1121,Sauganash Park,Cook,41.9886426,-87.7372814
1122,Sauk Trail Lake,Cook,41.4873478,-87.6554696
1123,Sauk Trail School,Cook,41.4775346,-87.6831002
1124,Sauk Trail School,Cook,41.4853128,-87.6061536
1125,Sauk Village,Cook,41.4883685,-87.5675414
1126,Sawyer Elementary School,Cook,41.7975329,-87.7050529
1127,Sayre Elementary Language Academy,Cook,41.9137055,-87.7991996
1128,Ashe School,Cook,41.7400344,-87.6006033
1129,Scammon Elementary School,Cook,41.9414207,-87.7328356
1130,Scanlan School,Cook,41.6542012,-87.6150464
1131,Scanlan School,Cook,41.68059,-87.6247694
1132,Schaumburg,Cook,42.0333608,-88.0834059
1133,Schiller Park,Cook,41.9558637,-87.8708965
1134,Schiller Pond,Cook,41.957458,-87.8398424
1135,Schiller Middle School,Cook,41.9050326,-87.6447758
1136,Schiller Woods North,Cook,41.9583639,-87.8456179
1137,Schiller Woods South,Cook,41.9525306,-87.853118
1138,Schley School,Cook,41.9041991,-87.6847772
1139,Schmid Elementary School,Cook,41.7172568,-87.5964359
1140,Schneider Elementary School,Cook,41.93531,-87.6803335
1141,School of Saints,Cook,42.0961393,-87.7325614
1142,Schreiber Park,Cook,41.9991984,-87.6700571
1143,Schroeder Park,Cook,41.8564201,-87.8489484
1144,Schrum,Cook,41.6011463,-87.548932
1145,Schrum Memorial Junior High School,Cook,41.5900353,-87.5369869
1146,Schultz Park,Cook,41.559202,-87.5342085
1147,Schurz High School,Cook,41.9475318,-87.735058
1148,Scott School,Cook,41.7783676,-87.5883815
1149,Scott Elementary School,Cook,41.9197528,-87.8753401
1150,Scottsdale Park,Cook,41.7416997,-87.735608
1151,Scoville Park,Cook,41.8894759,-87.7950585
1152,Searle Park,Cook,42.0300304,-87.750894
1153,The Joseph Sears School,Cook,42.0897199,-87.7181522
1154,Seguin School,Cook,41.8322542,-87.7795008
1155,Seiter Park,Cook,41.5017017,-87.6186543
1156,Seneca Park,Cook,41.8969773,-87.6228304
1157,Seneca Park,Cook,42.0400301,-87.7292268
1158,Senn Metro Academy,Cook,41.9891985,-87.6667234
1159,Senn Park,Cook,41.9889207,-87.6681123
1160,Sequoia Park,Cook,42.049474,-87.7592281
1161,Serena Hills Elementary School,Cook,41.5330903,-87.6531006
1162,Seventh Avenue Elementary School,Cook,41.8011426,-87.8661695
1163,Seward Park,Cook,41.9022549,-87.6381089
1164,Seward School,Cook,41.8097554,-87.6683852
1165,Sexton Elementary School,Cook,41.7853118,-87.6092158
1166,Shabbona Park,Cook,41.9425312,-87.8006158
1167,Shagbark Lake,Cook,42.0284979,-87.8767899
1168,Shakespeare Elementary School,Cook,41.811145,-87.598105
1169,Shalom Memorial Park,Cook,42.130543,-88.0030097
1170,Sharp Corner School,Cook,42.0500297,-87.7447831
1171,Shawmut Park,Cook,41.8183647,-87.8653367
1172,Shawnee Park,Cook,42.0355859,-87.7217264
1173,Shedd Aquarium,Cook,41.867811,-87.6139404
1174,Shedd Park,Cook,41.8500325,-87.7164436
1175,Shedd School,Cook,41.7153121,-87.6181034
1176,Shepard School,Cook,41.8678103,-87.6972767
1177,Sheridan Park,Cook,41.8708661,-87.6544974
1178,Sheridan Elementary School,Cook,41.7311461,-87.5533791
1179,M Sheridan Magnet School,Cook,41.8441999,-87.6408851
1180,Sherlock Elementary School,Cook,41.8497543,-87.7586673
1181,Sherman Park,Cook,41.7961445,-87.6572733
1182,Sherman School of Excellence,Cook,41.8008667,-87.6503288
1183,Shermer Park,Cook,42.0533624,-87.8108968
1184,Sherwood Park,Cook,41.7905893,-87.6347724
1185,Shewbridge Field,Cook,41.7586449,-87.6503277
1186,Shields Elementary School,Cook,41.8158662,-87.6900528
1187,Shiloh Academy,Cook,41.7669784,-87.6222713
1188,Shoesmith Elementary School,Cook,41.805034,-87.5942158
1189,Shore Elementary School,Cook,42.0486411,-87.7089485
1190,Caroline Sibley Elementary School,Cook,41.6236461,-87.5622662
1191,Sieden Prairie Elementary School,Cook,41.5128122,-87.7489364
1192,Siena High School,Cook,41.8822541,-87.7656129
1193,Simmons School,Cook,41.7205883,-87.7817202
1194,Simons Park,Cook,41.911421,-87.7153341
1195,Skiles Junior High School,Cook,42.0430858,-87.708115
1196,Skinner Park,Cook,41.8797549,-87.6608868
1197,Skokie,Cook,42.0333636,-87.7333934
1198,Skokie Ditch,Cook,42.0925283,-87.7353393
1199,The Skokie School,Cook,42.1053752,-87.7467058
1200,Skokie Lagoons,Cook,42.1391058,-87.7859228
1201,Skokie River,Cook,42.0875283,-87.7722849
1202,Skokie Valley Hospital,Cook,42.0555852,-87.7406165
1203,Skokie Valley Park,Cook,42.016142,-87.7436712
1204,Sleepy Hollow Park,Cook,42.0778062,-87.8031193
1205,Smith Memorial Park,Cook,41.5050348,-87.6558778
1206,Smith Park,Cook,41.8922546,-87.6903327
1207,Smith School,Cook,41.8594768,-87.7217218
1208,Smith Woods,Cook,42.0044752,-87.7914505
1209,Smyser Elementary School,Cook,41.9592682,-87.7827174
1210,Smyth Elementary School,Cook,41.8650329,-87.6531084
1211,Soldier Field,Cook,41.8625332,-87.6167182
1212,Somme Woods,Cook,42.1403042,-87.8220103
1213,South Barrington,Cook,42.0914152,-88.1217421
1214,South Branch Chicago River,Cook,41.8439097,-87.6645899
1215,South Chicago,Cook,41.722813,-87.536434
1216,Advocate Trinity Hospital,Cook,41.7266522,-87.5673868
1217,South Chicago Heights,Cook,41.4808681,-87.6378211
1218,South Holland,Cook,41.6008681,-87.6069894
1219,South Middle School,Cook,42.0768527,-87.9861885
1220,South Lagoon,Cook,41.77809,-87.5775478
1221,South Lagoon,Cook,41.9214215,-87.6306091
1222,South Park,Cook,41.9972527,-87.8358964
1223,South Park,Cook,42.0164184,-87.8858987
1224,South Park Shoal,Cook,41.7975345,-87.5428249
1225,South Pier,Cook,41.8891997,-87.6131076
1226,South Pond,Cook,41.9169627,-87.6325461
1227,South Prospect Heights School,Cook,42.1078045,-87.9478479
1228,South Elementary School,Cook,41.9228084,-87.8692288
1229,South Elementary School,Cook,42.0200176,-87.8859774
1230,South Elementary School,Cook,42.1244236,-87.7511496
1231,South Shore High School,Cook,41.7561457,-87.579214
1232,South Shore Hospital,Cook,41.7493637,-87.5689028
1233,South Shore Park,Cook,41.7580902,-87.5778251
1234,Southmoor,Cook,41.6525326,-87.8297756
1235,Southwest Chicago Christian School,Cook,41.7083662,-87.7606081
1236,Southwest Elementary School,Cook,41.7128112,-87.7117176
1237,Southwood School,Cook,41.5494786,-87.7286588
1238,Spalding High School (historical),Cook,41.8836437,-87.6678317
1239,Spears Woods,Cook,41.7255876,-87.8528337
1240,Spencer Elementary School,Cook,41.8847542,-87.7506125
1241,Spring Avenue Elementary School,Cook,41.7953559,-87.8746263
1242,Spring Creek Valley Forest Preserve,Cook,42.1339142,-88.2050792
1243,Spring Lake,Cook,42.147679,-88.2129866
1244,Springfield Elementary School,Cook,41.6267005,-87.7158824
1245,Spry Elementary School,Cook,41.8475326,-87.6992207
1246,Amos Alonzo Stagg High School,Cook,41.6878103,-87.8183872
1247,Standard School,Cook,41.5600345,-87.6658793
1248,Staples Corner,Cook,42.1391925,-88.0217404
1249,Steger,Cook,41.4700348,-87.636432
1250,Steindler School,Cook,41.7369791,-87.5775468
1251,Steinmetz High School,Cook,41.935587,-87.7847817
1252,Jane Stenson School,Cook,42.0484465,-87.7585963
1253,Stephanie Lake,Cook,42.1378937,-88.1440946
1254,Stevenson Playground,Cook,41.8878095,-87.7781135
1255,Stevenson Elementary School,Cook,41.7469774,-87.7319968
1256,Stevenson Elementary School,Cook,41.9036419,-87.8586723
1257,Stewart Elementary School,Cook,41.9644133,-87.6557846
1258,Stickney,Cook,41.821421,-87.782834
1259,Stockton Elementary School,Cook,41.9622542,-87.6642226
1260,Stone Park,Cook,41.9055862,-87.8836732
1261,Stone Scholastic Academy,Cook,41.9953981,-87.6843174
1262,Stony Creek,Cook,41.7028108,-87.7614413
1263,Stoney Creek Elementary School,Cook,41.6797556,-87.7289397
1264,Stony Island,Cook,41.7225348,-87.5750464
1265,Stony Island Park,Cook,41.7353125,-87.5744911
1266,Stowe Elementary School,Cook,41.9125321,-87.7131119
1267,Strassburg Elementary School,Cook,41.4839241,-87.5661524
1268,Streamwood,Cook,42.0255827,-88.1784085
1269,Strohacker Park,Cook,41.7939216,-87.7325537
1270,Suder Elementary School (historical),Cook,41.8833659,-87.6781098
1271,Sullivan High School,Cook,42.0025574,-87.6689397
1272,South Chicago Community Area School,Cook,41.745035,-87.5494904
1273,Summit,Cook,41.7880876,-87.810334
1274,Summit Park,Cook,41.7866987,-87.8131119
1275,Sumner Elementary School,Cook,41.8719766,-87.7325559
1276,Sundown Meadows,Cook,41.7680872,-87.8717244
1277,Sunken Gardens,Cook,41.8703102,-87.7089439
1278,Sunken Gardens Park,Cook,41.9633652,-87.695057
1279,Sunny Crest,Cook,41.5358678,-87.6939352
1280,Sunnyside Elementary School,Cook,41.8900305,-87.9036735
1281,Sunnywood Park,Cook,41.8547535,-87.8486705
1282,Sunset Memorial Lawns,Cook,42.0972498,-87.8320097
1283,Sunset Park,Cook,42.0500281,-87.9445129
1284,Sunset Park School,Cook,42.0516947,-87.9461797
1285,Sunset Ridge School,Cook,42.1060943,-87.7894797
1286,Sunset Ridge Woods,Cook,42.1286379,-87.7925645
1287,Sutherland Elementary School,Cook,41.7111449,-87.6761608
1288,Sutton,Cook,42.0958592,-88.1942444
1289,Swallow Cliff Woods,Cook,41.6753101,-87.857277
1290,Swallow Cliffs,Cook,41.6800322,-87.8642219
1291,Sward Elementary School,Cook,41.7136441,-87.7450521
1292,Swift Elementary Specialty School,Cook,41.9892061,-87.6585071
1293,Temple Anshe Sholom,Cook,41.510868,-87.6756008
1294,Tennyson School,Cook,41.8866991,-87.6969994
1295,Terminal Park,Cook,42.0516964,-87.7411719
1296,Terrell Elementary School (historical),Cook,41.795867,-87.6258833
1297,Thatcher Woods,Cook,41.8950312,-87.8306156
1298,Thatcher Woods Glen,Cook,41.892809,-87.8297821
1299,Theodore School,Cook,41.7808667,-87.6661621
1300,Third Creek,Cook,41.5378128,-87.5983767
1301,Thomas Edison Elementary School,Cook,42.0300446,-87.7652377
1302,Vernon Park,Cook,41.8716995,-87.6589421
1303,Island Lake,Cook,41.9880372,-88.2040844
1304,John Laidlaw Elementary School,Cook,41.8119753,-87.923394
1305,Westchester Primary School,Cook,41.8439199,-87.8897827
1306,Township of Thornton,Cook,41.6016348,-87.6011871
1307,Chicago Portage National Historic Site,Cook,41.8055875,-87.807001
1308,Burbank,Cook,41.7339215,-87.7794981
1309,Fernway,Cook,41.5700331,-87.8233845
1310,Holbrook,Cook,41.5383681,-87.6367113
1311,Northfield Woods,Cook,42.0866944,-87.8753446
1312,Forest River,Cook,42.0766945,-87.8950673
1313,Algonquin Elementary School,Cook,41.4955904,-87.6664335
1314,Grace United Protestant Church,Cook,41.4717012,-87.6981005
1315,Beacon Hill School,Cook,41.4983681,-87.6617112
1316,Cornerstone Christian School,Cook,41.4853126,-87.6372656
1317,Cornerstone Christian Church,Cook,41.4858681,-87.6380991
1318,Saukview School,Cook,41.4778126,-87.6397655
1319,Zion Church,Cook,41.4980902,-87.7103238
1320,Neil Armstrong Elementary School,Cook,41.4783677,-87.7411575
1321,Rich South High School,Cook,41.48559,-87.7367131
1322,South Suburban Elementary School,Cook,41.4767012,-87.7092121
1323,Hope Lutheran Church,Cook,41.4703123,-87.6939337
1324,Hickory Hill School,Cook,41.4780903,-87.6711554
1325,Sauk Elementary School,Cook,41.4853123,-87.7244905
1326,Lake George,Cook,41.4819378,-87.7350616
1327,Jirtle Park,Cook,41.4922571,-87.6317101
1328,Petrarca Park,Cook,41.4955905,-87.6297656
1329,Chicago,Cook,41.850033,-87.6500523
1330,Lynwood,Cook,41.5264242,-87.5386524
1331,McGraw Memorial Hall,Cook,42.0666962,-87.6925594
1332,McLaren Elementary School,Cook,41.8730883,-87.6639423
1333,Northerly Island Park,Cook,41.8603111,-87.6097734
1334,OKeefe Elementary School,Cook,41.7686456,-87.5728252
1335,Saint Archangel Michael Church,Cook,41.5583683,-87.5786543
1336,Saint John Roman Catholic Church,Cook,41.6158681,-87.5958782
1337,Lynwood Christian Reform Church,Cook,41.5297573,-87.5689312
1338,Bethany Reform Church,Cook,41.5294796,-87.5517085
1339,Peace Christian Reformed Church,Cook,41.5897571,-87.5958777
1340,Protestant Reform School,Cook,41.5953126,-87.604767
1341,Laren School,Cook,41.5969792,-87.606156
1342,Sandridge School,Cook,41.618368,-87.6150456
1343,Wolcott School,Cook,41.5703126,-87.6150446
1344,Hickory Bend Elementary School,Cook,41.5411461,-87.5950433
1345,Medgar Evers Elementary School,Cook,41.5142018,-87.5900426
1346,Memorial Junior High School,Cook,41.5642019,-87.550598
1347,Heritage Middle School,Cook,41.5455909,-87.5397639
1348,Lake View Park,Cook,41.5339242,-87.5397637
1349,Cook County Forest Preserve,Cook,41.5619794,-87.5883769
1350,Hollandale Park,Cook,41.5980903,-87.6119895
1351,Tomahawk Park,Cook,41.6158679,-87.6178234
1352,Kiwanis Park,Cook,41.5630907,-87.5658762
1353,Lions Park,Cook,41.5775353,-87.531431
1354,Liberty Memorial Park,Cook,41.5122575,-87.5408744
1355,Oakwood Park,Cook,41.5486463,-87.5453197
1356,Bock Park,Cook,41.5739241,-87.5425423
1357,Potts Park,Cook,41.5825352,-87.5472649
1358,Berger-Vandenberg Elementary School,Cook,41.6242016,-87.5867115
1359,South Suburban College,Cook,41.6067014,-87.6186566
1360,Calvary Academy,Cook,41.5992014,-87.6172675
1361,Thornwood High School,Cook,41.5839237,-87.6047667
1362,Berger School (historical),Cook,41.6233682,-87.5856003
1363,Mercy High School (historical),Cook,41.7464231,-87.6186595
1364,Parkside School (historical),Cook,41.5761459,-87.6103224
1365,Trumbull Park,Cook,41.7064238,-87.5642124
1366,Roosevelt Center,Cook,41.6025347,-87.6078228
1367,Camp Fort Dearborn,Cook,41.9905859,-87.8556192
1368,Prairie Creek,Cook,41.5961454,-87.6742137
1369,Morgan Shoal,Cook,41.8105897,-87.5761597
1370,Acacia Country Club,Cook,41.7691982,-87.8911694
1371,Arlington Golf Club (historical),Cook,42.1391927,-87.9550712
1372,Arlington Park Raceway,Cook,42.0914156,-88.0103499
1373,Beverly Country Club,Cook,41.7347557,-87.6847727
1374,Ravisloe Country Club,Cook,41.5617012,-87.6739352
1375,Ridge Country Club,Cook,41.701978,-87.6914389
1376,Ridgemoor Country Club,Cook,41.9666978,-87.7922828
1377,Rob Roy Golf Club,Cook,42.0950272,-87.9234021
1378,Rolling Green Country Club,Cook,42.0922492,-87.9539589
1379,Rolling Knolls Golf Club,Cook,42.0355823,-88.2328549
1380,Sheridan Shore Yacht Club,Cook,42.0750293,-87.6825592
1381,Skokie Country Club,Cook,42.1283603,-87.7620076
1382,Sibley Boulevard Interchange,Cook,41.6228127,-87.5786556
1383,Silver Lake Country Club,Cook,41.6219772,-87.8272748
1384,South Shore Country Club,Cook,41.7683679,-87.5633803
1385,Southerly Breakwater,Cook,41.8714221,-87.6122737
1386,Sportsman Country Club,Cook,42.1361375,-87.8659009
1387,Sportsmans Park Racetrack,Cook,41.8305879,-87.7514443
1388,Timber Trails Golf Club (historical),Cook,41.7797535,-87.8992256
1389,Torrence Avenue Interchange,Cook,41.5778129,-87.5583762
1390,Turning Basin Number 1,Cook,41.7253129,-87.5411564
1391,Turning Basin Number 3,Cook,41.6750351,-87.5511557
1392,Turning Basin Number 5,Cook,41.6617016,-87.571434
1393,Villa Olivia Country Club,Cook,42.0125271,-88.2200761
1394,Westgate Country Club,Cook,41.6511442,-87.7781073
1395,Westmoreland Country Club,Cook,42.0664181,-87.7403389
1396,Illinois and Michigan Canal State Trail,Cook,41.6805867,-87.9850591
1397,Crawford Countryside,Cook,41.5208678,-87.7133799
1398,John W Garvy Elementary School,Cook,41.9764405,-87.7957573
1399,North End Park,Cook,41.5342014,-87.6464337
1400,Maynegaite Park,Cook,41.5333678,-87.6875461
1401,Bicentennial Park,Cook,41.5214234,-87.6992129
1402,Oak Hill Park,Cook,41.5797565,-87.6803247
1403,Atkin Park,Cook,41.5658675,-87.7222701
1404,Independence Park,Cook,41.5711453,-87.7103254
1405,Radio Station Park,Cook,41.6036453,-87.6778251
1406,Lincoln Park,Cook,41.6022566,-87.6617135
1407,Country Aire Park,Cook,41.6158673,-87.7064374
1408,Cooper Park,Cook,41.6158676,-87.6697695
1409,Roesner Park,Cook,41.5989231,-87.6853253
1410,Woodbrough Park,Cook,41.5547569,-87.6417118
1411,Cook County Courthouse,Cook,41.5900342,-87.6928253
1412,Coopers Grove Cemetery,Cook,41.5547486,-87.7189307
1413,Tatje Park,Cook,41.5978124,-87.6325457
1414,Flossmoor Hills Elementary School,Cook,41.5483677,-87.7069914
1415,Southwest Park,Cook,41.59809,-87.6583799
1416,New Holmes Park,Cook,41.5980901,-87.6394904
1417,Indiana Park,Cook,41.5022569,-87.6886565
1418,Lincoln Mall Shopping Center,Cook,41.5019789,-87.7228242
1419,Heather Hill School,Cook,41.5350345,-87.6842127
1420,Governors Trail Park,Cook,41.5005902,-87.7158795
1421,Saint James Hospital and Health Center,Cook,41.5054523,-87.6407115
1422,Riverside Park,Cook,41.6186457,-87.6272682
1423,Matteson Elementary School,Cook,41.5025346,-87.7019902
1424,Tierra Grande Park,Cook,41.5475343,-87.7222697
1425,Cedar Park,Cook,41.5664234,-87.6603237
1426,Chateaux Elementary School,Cook,41.564201,-87.7019916
1427,Cypress Park,Cook,41.53809,-87.7158804
1428,Kings Baptist Church,Cook,41.6022563,-87.7028259
1429,Prairie State College,Cook,41.5255904,-87.6383777
1430,Infant Jesus of Prague School,Cook,41.5339235,-87.6825459
1431,McNeil Park,Cook,41.6053119,-87.7000481
1432,Bel Aire Baptist Church,Cook,41.6086452,-87.6922701
1433,Cherrywood Park,Cook,41.5714233,-87.6853247
1434,Nob Hill Elementary School,Cook,41.5839231,-87.70727
1435,Belaire Assembly of Full Love Church,Cook,41.6105897,-87.6881034
1436,Orchard Park,Cook,41.5592013,-87.658379
1437,Hillcrest High School,Cook,41.5730898,-87.7117144
1438,Kick School,Cook,41.6075343,-87.6661581
1439,Christ Temple Baptist Church,Cook,41.5950344,-87.6606022
1440,Lone Pine Park,Cook,41.6111452,-87.6967148
1441,Saint Nicholas Orthodox Church,Cook,41.5633675,-87.7103253
1442,Dresser Park,Cook,41.6105898,-87.6867145
1443,Holmes Park,Cook,41.6022567,-87.6394905
1444,Fieldcrest Elementary School,Cook,41.5953118,-87.7206041
1445,Nazareth Lutheran Church,Cook,41.5692011,-87.6839357
1446,Oakwood Park,Cook,41.5122567,-87.7242134
1447,Normandy Villa School,Cook,41.5311459,-87.6444891
1448,Calvary Association Temple of God,Cook,41.5508678,-87.6844908
1449,Well Park,Cook,41.5589233,-87.6867133
1450,Notre Dame Park,Cook,41.5122566,-87.7386583
1451,Martin Luther King Park,Cook,41.5964234,-87.651713
1452,Infant Jesus of Prague Church,Cook,41.5425345,-87.6819905
1453,Robert Frost School,Cook,41.5867011,-87.6706023
1454,Faith Lutheran Church,Cook,41.5525346,-87.6631013
1455,Harmon Park,Cook,41.6200344,-87.6433799
1456,Advocate South Suburban Hospital,Cook,41.5663222,-87.6973057
1457,Donnelly Park,Cook,41.613923,-87.6897702
1458,Saint Andrew Lutheran Church,Cook,41.553368,-87.6325448
1459,Community Park,Cook,41.5733674,-87.7222703
1460,Lutheran Church of the Holy Trinity,Cook,41.5092012,-87.714213
1461,Memorial Park,Cook,41.5033679,-87.7069904
1462,Irons Oak Park,Cook,41.5289235,-87.6775457
1463,Pheasant Trails Park,Cook,41.5322569,-87.6600452
1464,Olympia Fields United Methodist Church,Cook,41.5197569,-87.6736564
1465,Estates Park,Cook,41.5572569,-87.6403229
1466,Homewood Christian Academy,Cook,41.5511455,-87.6950467
1467,Assumption Greek Orthodox Church,Cook,41.518368,-87.6739342
1468,Highland Park,Cook,41.5311457,-87.6858793
